transactId, softwareName, softwareId, date
'-597931254','Windows Vista Business 64bit DVD (Polish)','460205788','2010-02-15 17:23'
'-597931254','Windows Vista Business 64bit DVD with SP1','-449674823','2010-02-15 17:23'
'-597931254','Windows Vista Business DVD (Polish)','862081786','2009-10-09 23:33'
'-597931254','Windows Vista Business DVD with SP1','-47798826','2010-09-08 23:55'
'-597931254','Windows XP Embedded','-421546535','2010-03-09 17:23'
'-597931254','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2010-03-09 17:22'
'-597931254','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2010-03-09 17:22'
'-597931254','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2010-09-08 23:55'
'-597931254','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-10-09 23:38'
'507786121','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-21 23:18'
'507786121','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-10-22 02:40'
'507786121','MapPoint 2010 European Maps (x86 and x64) - DVD (English)','-776974345','2010-11-22 13:16'
'507786121','Visual C# 2005 Express Edition','343262486','2010-02-24 22:16'
'507786121','Visual Studio 2008 Express Edition with SP1','-834545950','2010-03-26 14:39'
'507786121','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2010-03-02 19:56'
'507786121','Visual Studio 2010 Professional (x86) - DVD (English)','-722303051','2010-04-22 22:35'
'507786121','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-06-17 20:56'
'507786121','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-21 23:18'
'507786121','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-10-22 02:40'
'635691622','Windows Server 2003 R2 Enterprise Edition with SP2 - Disc 1','1016788110','2010-08-30 17:58'
'635691622','Windows Server 2003 Web Edition','-395995823','2010-08-30 18:01'
'635691622','Windows Server 2008 Standard- Enterprise, and Datacenter with Service Pack 2 (x64) - DVD (Polish)','366860307','2010-08-26 13:06'
'204168162','Virtual PC 2007 64bit','912047082','2009-10-17 14:00'
'204168162','Visio Professional 2007 (Polish)','1031840846','2009-12-14 15:14'
'204168162','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-23 14:35'
'204168162','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-17 13:38'
'204168162','Windows Vista Business 64bit DVD (Polish)','460205788','2008-09-03 14:28'
'204168162','Windows Vista Business DVD (Polish)','862081786','2008-04-28 17:01'
'204168162','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2008-04-21 19:11'
'204168162','Virtual PC 2007 64bit','912047082','2009-10-17 14:00'
'204168162','Visio Professional 2007 (Polish)','1031840846','2009-12-14 15:14'
'204168162','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2010-01-05 21:40'
'204168162','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2010-11-02 22:43'
'204168162','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-23 14:35'
'204168162','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-17 13:38'
'204168162','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2010-04-16 21:14'
'-325386774','Project Professional 2003','635651466','2008-03-24 16:25'
'-325386774','Visio Professional 2003','-1028479386','2009-11-14 13:09'
'-325386774','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-30 19:07'
'-325386774','Visio Professional 2003','-1028479386','2009-11-14 13:09'
'-325386774','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-30 19:07'
'-920423479','Visual C++ 2005 Express Edition','336690434','2009-02-24 21:24'
'-920423479','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-10-06 17:17'
'-920423479','Windows 7 Beta (x86) - DVD','-848806120','2009-03-05 14:41'
'-920423479','Windows 7 Professional (x86) - DVD (English)','851167261','2009-08-18 15:01'
'-920423479','Windows 7 Ultimate RC (x86) - DVD','806976280','2009-05-20 15:19'
'-920423479','Windows Embedded Standard 2009 Academic Edition (x86) - (DVD)','-1032566079','2009-11-22 17:07'
'-920423479','Windows Server 2003 Enterprise Edition (Polish)','743676536','2009-02-09 13:34'
'-920423479','Windows Server 2003 R2 Enterprise Edition with SP2 - Disc 1 (Polish)','-183393027','2009-02-09 13:42'
'-920423479','Windows Server 2003 R2 Enterprise Edition with SP2 - Disc 2 (Polish)','603135310','2009-02-09 13:42'
'-920423479','Windows Server 2008 Enterprise and Standard - DVD','-305993218','2009-04-16 17:14'
'-920423479','Windows Vista Business CD2','-802053383','2009-11-19 12:38'
'-920423479','Windows Vista Business CD2 (Polish)','-108066999','2009-11-19 12:36'
'-920423479','Windows Vista Business CD4 (Polish)','-548276245','2009-11-19 12:40'
'-920423479','Windows Vista Business DVD (Polish)','862081786','2009-11-19 12:52'
'-920423479','Windows Vista Enterprise with SP1 (x86) - DVD','969256964','2009-10-19 00:21'
'-920423479','Windows Web Server 2008 - DVD','-226448419','2009-02-09 13:45'
'-920423479','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2009-09-27 13:42'
'-920423479','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-02-09 10:40'
'-920423479','Visual C++ 2005 Express Edition','336690434','2009-02-24 21:24'
'-920423479','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-10-06 17:17'
'-920423479','Windows 7 Beta (x86) - DVD','-848806120','2009-03-05 14:41'
'-920423479','Windows 7 Professional (x86) - DVD (English)','851167261','2009-08-18 15:01'
'-920423479','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-10-14 01:23'
'-920423479','Windows 7 Ultimate RC (x86) - DVD','806976280','2009-05-20 15:19'
'-920423479','Windows Embedded Standard 2009 Academic Edition (x86) - (DVD)','-1032566079','2009-11-22 17:07'
'-920423479','Windows Server 2003 Enterprise Edition (Polish)','743676536','2009-02-09 13:34'
'-920423479','Windows Server 2003 R2 Enterprise Edition with SP2 - Disc 1 (Polish)','-183393027','2009-02-09 13:42'
'-920423479','Windows Server 2003 R2 Enterprise Edition with SP2 - Disc 2 (Polish)','603135310','2009-02-09 13:42'
'-920423479','Windows Server 2008 Enterprise and Standard - DVD','-305993218','2009-04-16 17:14'
'-920423479','Windows Server 2008 Standard- Enterprise, and Datacenter with Service Pack 2 (x86) - DVD (Polish)','775674007','2010-06-15 13:13'
'-920423479','Windows Vista Business CD2','-802053383','2009-11-19 12:38'
'-920423479','Windows Vista Business CD2 (Polish)','-108066999','2009-11-19 12:36'
'-920423479','Windows Vista Business CD4 (Polish)','-548276245','2009-11-19 12:40'
'-920423479','Windows Vista Business DVD (Polish)','862081786','2009-11-19 12:52'
'-920423479','Windows Vista Enterprise with SP1 (x86) - DVD','969256964','2009-10-19 00:21'
'-920423479','Windows Web Server 2008 - DVD','-226448419','2009-02-09 13:45'
'-920423479','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2009-09-27 13:42'
'-920423479','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-02-09 10:40'
'-369975516','Windows Vista Business DVD','-792316006','2007-02-01 21:39'
'-369975516','Windows Vista Business DVD (Polish)','862081786','2008-10-20 19:40'
'-945321026','Project Professional 2003','635651466','2007-03-21 13:26'
'-945321026','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-03-20 10:58'
'537682667','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-11-17 19:16'
'537682667','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-11-17 19:16'
'-329378675','Virtual PC 2007','212031266','2008-12-18 13:59'
'-329378675','Virtual PC 2007 64bit','912047082','2009-04-18 13:13'
'-329378675','Visio Professional 2003','-1028479386','2007-03-12 15:44'
'-329378675','Visual Studio 2005 Professional Edition CD1','53593363','2008-03-03 16:44'
'-329378675','Visual Studio 2005 Professional Edition CD2','53593364','2008-03-03 16:44'
'-329378675','Visual Studio 2008 Express Edition with SP1','-834545950','2009-12-05 14:16'
'-329378675','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2008-03-03 16:53'
'-329378675','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-12-05 14:16'
'-329378675','Windows Vista Business 64bit DVD (Polish)','460205788','2009-03-11 19:17'
'-329378675','Windows Vista Business DVD with SP1 (Polish)','12226889','2009-09-30 10:49'
'-329378675','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2007-10-20 22:52'
'-329378675','SharePoint Designer 2007','631439402','2010-01-12 11:15'
'-329378675','Virtual PC 2007 64bit','912047082','2009-04-18 13:13'
'-329378675','Visio Professional 2007 (Polish)','1031840846','2010-03-20 19:39'
'-329378675','Visual Studio 2008 Express Edition with SP1','-834545950','2009-12-05 14:16'
'-329378675','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-12-05 14:16'
'-329378675','Windows Vista Business 64bit DVD (Polish)','460205788','2009-03-11 19:17'
'-329378675','Windows Vista Business DVD with SP1 (Polish)','12226889','2009-09-30 10:49'
'-700727155','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-11-18 13:57'
'-700727155','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2010-12-03 23:24'
'345924450','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-03-26 19:41'
'345924450','Windows 7 Beta (x86) - DVD','-848806120','2009-05-05 16:05'
'345924450','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-22 13:46'
'345924450','Windows 7 Ultimate RC (x86) - DVD','806976280','2009-05-28 09:19'
'345924450','Windows Vista Business DVD with SP1 (Polish)','12226889','2009-05-28 09:49'
'345924450','Windows Vista Service Pack 1 (32bit- 64bit) - DVD','980440674','2009-04-27 22:56'
'345924450','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-03-02 20:39'
'345924450','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-03-26 19:41'
'345924450','Windows 7 Beta (x86) - DVD','-848806120','2009-05-05 16:05'
'345924450','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2010-02-26 22:34'
'345924450','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-02-22 18:12'
'345924450','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-22 13:46'
'345924450','Windows 7 Ultimate RC (x86) - DVD','806976280','2009-05-28 09:19'
'345924450','Windows Vista Business DVD with SP1 (Polish)','12226889','2009-05-28 09:49'
'345924450','Windows Vista Service Pack 1 (32bit- 64bit) - DVD','980440674','2009-04-27 22:56'
'345924450','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-03-02 20:39'
'22766906','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2010-04-05 11:13'
'22766906','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-01-28 14:08'
'22766906','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-01-28 14:11'
'22766906','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2010-02-27 14:19'
'-296300905','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-11-21 20:06'
'-296300905','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-09-09 12:48'
'-296300905','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-06-24 15:32'
'-296300905','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-11-21 20:06'
'-296300905','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-06-24 15:32'
'536881891','Windows Vista Service Pack 1 (32bit- 64bit) - DVD','980440674','2008-08-05 23:38'
'536881891','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-11-11 19:46'
'536881891','.NET Framework Version 2.0 Redistributable Package (x86)','-896787667','2010-12-07 17:53'
'536881891','Visual C# 2005 Express Edition','343262486','2010-12-07 17:48'
'536881891','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-02-17 18:33'
'536881891','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-02-18 02:39'
'497366647','Visio Professional 2007 (Polish)','1031840846','2009-04-15 00:16'
'497366647','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2008-11-09 02:35'
'497366647','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-12-04 19:57'
'497366647','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2008-04-14 22:12'
'497366647','Visio Professional 2007 (Polish)','1031840846','2009-04-15 00:16'
'497366647','Windows 7 Professional (x64) - DVD (English)','-619337823','2010-06-03 15:49'
'497366647','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-04-21 02:43'
'497366647','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-12-04 19:57'
'-1067958692','Visio Professional 2007 (Polish)','1031840846','2008-10-06 20:02'
'-1067958692','Visual Studio 2005 Professional Edition - DVD','466158650','2008-10-06 20:10'
'-1067958692','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2008-06-17 15:46'
'-1067958692','Windows Vista Business 64bit DVD (Polish)','460205788','2008-10-06 19:56'
'-135131636','MSDN Library - May 2006 - CD1','596739006','2007-03-11 21:26'
'-135131636','MSDN Library - May 2006 - CD2','596739007','2007-03-11 21:26'
'-135131636','MSDN Library - May 2006 - CD3','596739008','2007-03-11 21:26'
'-135131636','Project Professional 2003','635651466','2007-05-17 13:48'
'-135131636','Visio Professional 2003','-1028479386','2007-06-09 01:41'
'-135131636','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-09-20 20:06'
'-135131636','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-30 02:03'
'-135131636','Windows 7 Professional (x86) - DVD (English)','851167261','2009-09-20 20:02'
'-135131636','Windows Vista Business 64bit DVD (Polish)','460205788','2008-11-05 13:57'
'-135131636','Windows Vista Business 64bit DVD with SP1','-449674823','2008-11-05 16:35'
'-135131636','Windows Vista Business DVD (Polish)','862081786','2007-10-25 16:50'
'-135131636','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-09-20 20:06'
'-135131636','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-30 02:03'
'-135131636','Windows 7 Professional (x86) - DVD (English)','851167261','2009-09-20 20:02'
'3580042','MSDN Library for Visual Studio 2005 - CD1','832017012','2007-11-29 22:50'
'3580042','MSDN Library for Visual Studio 2005 - CD2','832017013','2007-11-29 22:52'
'3580042','MSDN Library for Visual Studio 2005 - CD3','832017014','2007-12-01 19:14'
'3580042','Visual Studio 2005 Professional Edition CD1','53593363','2007-03-01 19:57'
'3580042','Visual Studio 2005 Professional Edition CD2','53593364','2007-03-02 15:13'
'3580042','Visual Studio 2005 Team Suite - CD1','-266367184','2007-03-01 19:58'
'-6185178','Office Accounting Professional 2007','-255086712','2010-03-07 15:33'
'-6185178','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2010-03-02 19:56'
'-6185178','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-02-24 22:41'
'-6185178','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2010-03-20 21:54'
'-6185178','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2010-10-14 12:24'
'-775004037','Access 2007','-188809633','2007-11-20 17:13'
'-775004037','Visual C++ 2005 Express Edition','336690434','2007-11-20 21:03'
'-775004037','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2007-11-18 15:13'
'-787533045','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-11-02 23:08'
